segment,label,text,video,segment2,session,dialog,frames_num,wav_num
Ses02F_script02_2_F020,S, I'd rather not remember some things.  I would rather not hope for some things.,Ses02F_script02_2,Fses02Ascript22x20S,Session2,Session2/dialogAscript22,158.0,84480
Ses02F_script02_2_M021,N," Okay, yeah, sure, I see it now.  Listen, you wanna dance?",Ses02F_script02_2,Mses02Ascript22x21N,Session2,Session2/dialogAscript22,162.0,86719
Ses02F_script02_2_F021,S, No.,Ses02F_script02_2,Fses02Ascript22x21S,Session2,Session2/dialogAscript22,34.0,18240
Ses02F_script02_2_M022,N, You want me to go get some champagne?,Ses02F_script02_2,Mses02Ascript22x22N,Session2,Session2/dialogAscript22,60.0,31680
Ses02F_script02_2_F022,S, No.,Ses02F_script02_2,Fses02Ascript22x22S,Session2,Session2/dialogAscript22,30.0,15680
Ses02F_script02_2_M023,N, Take off our shoes?,Ses02F_script02_2,Mses02Ascript22x23N,Session2,Session2/dialogAscript22,53.0,28000
Ses02F_script02_2_F024,S, No.,Ses02F_script02_2,Fses02Ascript22x24S,Session2,Session2/dialogAscript22,26.0,13920
Ses02F_script02_2_M029,A," Well, welcome to the human race.  Do you think this is what I had in mind when I proposed?  That four years down the road, we'd be at the beach yelling at each other over fish?",Ses02F_script02_2,Mses02Ascript22x29A,Session2,Session2/dialogAscript22,323.0,172159
Ses02F_script02_2_M031,S," No, Carla, I'm just like you.  I thought it was gonna be all peaches and roses and sand in our toes and wind in our hair and the fish will always come and the bills will pay themselves and we'll have three fat rosy kids and ha, ha, baby, the joke's on us",Ses02F_script02_2,Mses02Ascript22x31S,Session2,Session2/dialogAscript22,466.0,248640
Ses02F_script02_2_M033,N," Yes, it is.",Ses02F_script02_2,Mses02Ascript22x33N,Session2,Session2/dialogAscript22,37.0,20159
Ses02F_script02_2_M034,N, Right.,Ses02F_script02_2,Mses02Ascript22x34N,Session2,Session2/dialogAscript22,33.0,17440
Ses02F_script02_2_F031,S, Well.  This isn't anything like I thought anything would be like.,Ses02F_script02_2,Fses02Ascript22x31S,Session2,Session2/dialogAscript22,151.0,80376
Ses02F_script02_2_M035,S," I know, me neither.",Ses02F_script02_2,Mses02Ascript22x35S,Session2,Session2/dialogAscript22,59.0,31359
Ses02F_script02_2_M036,S, I'm doing the best I can.,Ses02F_script02_2,Mses02Ascript22x36S,Session2,Session2/dialogAscript22,64.0,34079
Ses02F_script02_2_F033,S," I know that, Augie.  Really, I do.",Ses02F_script02_2,Fses02Ascript22x33S,Session2,Session2/dialogAscript22,101.0,53440
Ses02F_script02_2_F034,S," I know that you meant this to be special and nice and the sand and the moon and all, but I just couldn't help thinking about being somewhere else.",Ses02F_script02_2,Fses02Ascript22x34S,Session2,Session2/dialogAscript22,461.0,245599
Ses02F_script02_2_M037,S, Maybe if you were with somebody else too.,Ses02F_script02_2,Mses02Ascript22x37S,Session2,Session2/dialogAscript22,86.0,45920
Ses02F_script02_2_F035,S, I didn't say that.,Ses02F_script02_2,Fses02Ascript22x35S,Session2,Session2/dialogAscript22,49.0,25920
Ses02F_script02_2_M038,S," No, I know.  But still.  I know I don't make you happy.",Ses02F_script02_2,Mses02Ascript22x38S,Session2,Session2/dialogAscript22,160.0,85280
Ses02F_script02_2_F038,S, You're the one who probably wishes you were with someone else.  Someone who--you'd rather enjoy yourself and didn't take everything so hard.,Ses02F_script02_2,Fses02Ascript22x38S,Session2,Session2/dialogAscript22,244.0,129919
Ses02F_script02_2_M041,H," I don't know.  It seemed like a pretty good spot to me.  I mean, look at the view you have of the moon from here.",Ses02F_script02_2,Mses02Ascript22x41H,Session2,Session2/dialogAscript22,173.0,92000
Ses02F_script02_2_M042,H," Well, look what we have here.",Ses02F_script02_2,Mses02Ascript22x42H,Session2,Session2/dialogAscript22,58.0,30880
Ses02F_script02_2_F041,H," Augie, you brought refreshments.",Ses02F_script02_2,Fses02Ascript22x41H,Session2,Session2/dialogAscript22,87.0,46239
Ses02F_script02_2_M043,H, It's not champagne.,Ses02F_script02_2,Mses02Ascript22x43H,Session2,Session2/dialogAscript22,49.0,26399
Ses02F_script02_2_F042,H," Well, then we don't need glasses.",Ses02F_script02_2,Fses02Ascript22x42H,Session2,Session2/dialogAscript22,117.0,62399
Ses02F_script02_2_F043,H, No.  I think you might be right.  Maybe this is the spot after all.,Ses02F_script02_2,Fses02Ascript22x43H,Session2,Session2/dialogAscript22,266.0,141600
Ses02F_script02_2_F044,S," Augie, I'm sorry.",Ses02F_script02_2,Fses02Ascript22x44S,Session2,Session2/dialogAscript22,70.0,37280
Ses02F_script02_2_M045,H, Shh.  If we're very quiet the fish might come.,Ses02F_script02_2,Mses02Ascript22x45H,Session2,Session2/dialogAscript22,139.0,73760
Ses02F_script02_2_F045,H, Or not.,Ses02F_script02_2,Fses02Ascript22x45H,Session2,Session2/dialogAscript22,54.0,28319
Ses02F_script02_2_M046,H, Or not.,Ses02F_script02_2,Mses02Ascript22x46H,Session2,Session2/dialogAscript22,32.0,25439
Ses02F_script03_1_M001,N, I wonder.,Ses02F_script03_1,Mses02Ascript31x01N,Session2,Session2/dialogAscript31,33.0,17440
Ses02F_script03_1_M004,N, I don't care then.,Ses02F_script03_1,Mses02Ascript31x04N,Session2,Session2/dialogAscript31,45.0,24479
Ses02F_script03_1_M005,N, Hello?  Hello?  What?  Wrong number.,Ses02F_script03_1,Mses02Ascript31x05N,Session2,Session2/dialogAscript31,147.0,78239
Ses02F_script03_1_F005,H," Ah, it send shivers up my spine.",Ses02F_script03_1,Fses02Ascript31x05H,Session2,Session2/dialogAscript31,122.0,64800
Ses02F_script03_1_F006,H, Behave exquisitely.,Ses02F_script03_1,Fses02Ascript31x06H,Session2,Session2/dialogAscript31,68.0,36320
Ses02F_script03_1_M007,N, With the most perfect poise?,Ses02F_script03_1,Mses02Ascript31x07N,Session2,Session2/dialogAscript31,56.0,29920
Ses02F_script03_1_F007,H," Oh, of course.  I shall probably do a court curtsy.",Ses02F_script03_1,Fses02Ascript31x07H,Session2,Session2/dialogAscript31,115.0,61600
Ses02F_script03_1_M008,N, Things that ought to matter dreadfully don't matter at all when one's happy.  Do they?,Ses02F_script03_1,Mses02Ascript31x08N,Session2,Session2/dialogAscript31,141.0,75039
Ses02F_script03_1_F008,H, What's so horrible is that one can't stay happy.,Ses02F_script03_1,Fses02Ascript31x08H,Session2,Session2/dialogAscript31,109.0,58399
Ses02F_script03_1_M009,N," Oh, darling, don't say that.",Ses02F_script03_1,Mses02Ascript31x09N,Session2,Session2/dialogAscript31,61.0,32319
Ses02F_script03_1_F009,H, It's true.  The whole business is a very poor joke.,Ses02F_script03_1,Fses02Ascript31x09H,Session2,Session2/dialogAscript31,110.0,58720
Ses02F_script03_1_M010,N," Meaning that sacred and beautiful thing, love?",Ses02F_script03_1,Mses02Ascript31x10N,Session2,Session2/dialogAscript31,113.0,60000
Ses02F_script03_1_F010,H," Yes, meaning just that.",Ses02F_script03_1,Fses02Ascript31x10H,Session2,Session2/dialogAscript31,71.0,37599
Ses02F_script03_1_M012,N," You mustn't be serious, my dear one.  That's just what they want.",Ses02F_script03_1,Mses02Ascript31x12N,Session2,Session2/dialogAscript31,88.0,47039
Ses02F_script03_1_F012,N, Who's they?,Ses02F_script03_1,Fses02Ascript31x12N,Session2,Session2/dialogAscript31,38.0,20000
Ses02F_script03_1_M013,N, All those futile moralists that try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.,Ses02F_script03_1,Mses02Ascript31x13N,Session2,Session2/dialogAscript31,216.0,115519
Ses02F_script03_1_M014,N, Flippancy brings out the acid in their damn sweetness and light.,Ses02F_script03_1,Mses02Ascript31x14N,Session2,Session2/dialogAscript31,104.0,55840
Ses02F_script03_1_F013,N," If I laugh at everything, then I must laugh at us too.",Ses02F_script03_1,Fses02Ascript31x13N,Session2,Session2/dialogAscript31,91.0,48159
Ses02F_script03_1_M015,N," Certainly, you must.  We're figures of fun, alright.",Ses02F_script03_1,Mses02Ascript31x15N,Session2,Session2/dialogAscript31,83.0,44479
Ses02F_script03_1_F014,N," Well how long will it last us, this ludicrous overbearing love of ours.",Ses02F_script03_1,Fses02Ascript31x14N,Session2,Session2/dialogAscript31,160.0,85280
Ses02F_script03_1_M016,N, Who knows.,Ses02F_script03_1,Mses02Ascript31x16N,Session2,Session2/dialogAscript31,41.0,21760
Ses02F_script03_1_F015,N," Well, shall we always want to bicker and fight?",Ses02F_script03_1,Fses02Ascript31x15N,Session2,Session2/dialogAscript31,97.0,51680
Ses02F_script03_1_M017,N," No, that desire will fade.  Along with our passion.",Ses02F_script03_1,Mses02Ascript31x17N,Session2,Session2/dialogAscript31,105.0,56159
Ses02F_script03_1_F016,N," Oh, dear, shall we like that?",Ses02F_script03_1,Fses02Ascript31x16N,Session2,Session2/dialogAscript31,69.0,36960
Ses02F_script03_1_M018,N, Depends on how well we've played.,Ses02F_script03_1,Mses02Ascript31x18N,Session2,Session2/dialogAscript31,67.0,35680
Ses02F_script03_1_F017,N," Well, what happens if one of us dies?  I mean, does the one that's left still laugh?",Ses02F_script03_1,Fses02Ascript31x17N,Session2,Session2/dialogAscript31,186.0,99519
Ses02F_script03_1_M019,H, Yes.  Yes. With all his might.,Ses02F_script03_1,Mses02Ascript31x19H,Session2,Session2/dialogAscript31,99.0,52480
Ses02F_script03_1_M020,H," No. No, it isn't.  Death is very laughable.  Such a cunning little mystery.  All done with mirrors.",Ses02F_script03_1,Mses02Ascript31x20H,Session2,Session2/dialogAscript31,164.0,87840
Ses02F_script03_1_F019,H," Darling, I believe you're talking nonsense.",Ses02F_script03_1,Fses02Ascript31x19H,Session2,Session2/dialogAscript31,73.0,39199
Ses02F_script03_1_M021,N, So is everyone else in the long run.,Ses02F_script03_1,Mses02Ascript31x21N,Session2,Session2/dialogAscript31,83.0,43840
Ses02F_script03_1_M022,H," Let's be superficial and pity the poor philosophers.  Let's blow our trumpets and squeakers and enjoy the party as much as we can.  Like quite idiotic, very small school children.  Let's savor the delight of the moment.",Ses02F_script03_1,Mses02Ascript31x22H,Session2,Session2/dialogAscript31,418.0,223199
Ses02F_script03_1_M023,H," Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",Ses02F_script03_1,Mses02Ascript31x23H,Session2,Session2/dialogAscript31,132.0,70393
Ses02F_script03_1_F020,H," Elliott, worms don't pop.",Ses02F_script03_1,Fses02Ascript31x20H,Session2,Session2/dialogAscript31,67.0,35680
Ses02F_script03_1_M024,N," I don't care what you do.  See, you could paint yourself green and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word.  As long as you love me best.",Ses02F_script03_1,Mses02Ascript31x24N,Session2,Session2/dialogAscript31,320.0,170720
Ses02F_script03_1_F021,H," Oh, thank you, dear.  The same applies to you except that if I catch so much as looking at another woman, I'll kill you.",Ses02F_script03_1,Fses02Ascript31x21H,Session2,Session2/dialogAscript31,229.0,121920
Ses02F_script03_1_M025,N, You remember that awful scene we had in Venice?,Ses02F_script03_1,Mses02Ascript31x25N,Session2,Session2/dialogAscript31,80.0,42733
Ses02F_script03_1_F022,H, Which particular one?,Ses02F_script03_1,Fses02Ascript31x22H,Session2,Session2/dialogAscript31,61.0,32569
Ses02F_script03_1_M026,N, The one when you bought that little painted wooden snake in the Piazza and put it on my bed.,Ses02F_script03_1,Mses02Ascript31x26N,Session2,Session2/dialogAscript31,146.0,77600
Ses02F_script03_1_F023,H, Charles.  That was his name.  Charles.  He did wriggle so beautifully.,Ses02F_script03_1,Fses02Ascript31x23H,Session2,Session2/dialogAscript31,143.0,76319
Ses02F_script03_1_F024,H," Yes, I know you did.  You threw it out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.",Ses02F_script03_1,Fses02Ascript31x24H,Session2,Session2/dialogAscript31,170.0,90560
Ses02F_script03_1_M028,N, How long did that row last?,Ses02F_script03_1,Mses02Ascript31x28N,Session2,Session2/dialogAscript31,63.0,33440
Ses02F_script03_1_F025,H, It went in intermittently for days.,Ses02F_script03_1,Fses02Ascript31x25H,Session2,Session2/dialogAscript31,87.0,46560
Ses02F_script03_1_M029,N, The worst one was in Cannes when your curling iron burnt a hole in my new dressing gown.,Ses02F_script03_1,Mses02Ascript31x29N,Session2,Session2/dialogAscript31,166.0,88479
Ses02F_script03_1_F026,H, It burned my comb too and all the towels in the bathroom.,Ses02F_script03_1,Fses02Ascript31x26H,Session2,Session2/dialogAscript31,128.0,68000
Ses02F_script03_1_F027,N, That was the first time you ever hit me.,Ses02F_script03_1,Fses02Ascript31x27N,Session2,Session2/dialogAscript31,88.0,47359
Ses02F_script03_1_M031,N, I didn't hit you very hard.,Ses02F_script03_1,Mses02Ascript31x31N,Session2,Session2/dialogAscript31,66.0,35519
Ses02F_script03_1_F028,H," The manager came in and found us rolling around on the floor, biting and scratching like panthers.",Ses02F_script03_1,Fses02Ascript31x28H,Session2,Session2/dialogAscript31,219.0,116800
Ses02F_script03_1_M032,H," Oh, I'll never forget his face.",Ses02F_script03_1,Mses02Ascript31x32H,Session2,Session2/dialogAscript31,79.0,41920
Ses02F_script03_1_F029,H, It was ridiculous.  Completely ridiculous.,Ses02F_script03_1,Fses02Ascript31x29H,Session2,Session2/dialogAscript31,111.0,59039
Ses02F_script03_1_M033,N, We were very much younger then.,Ses02F_script03_1,Mses02Ascript31x33N,Session2,Session2/dialogAscript31,68.0,35839
Ses02F_script03_1_M034,N," As a matter of fact, the real cause of that row was Peter Burden.",Ses02F_script03_1,Mses02Ascript31x34N,Session2,Session2/dialogAscript31,143.0,76479
Ses02F_script03_2_M000,N," As a matter of fact, the real cause of that row was Peter Burden.",Ses02F_script03_2,Mses02Ascript32x00N,Session2,Session2/dialogAscript32,109.0,58560
Ses02F_script03_2_M001,N, I knew nothing of the sort.  You took presents from him.,Ses02F_script03_2,Mses02Ascript32x01N,Session2,Session2/dialogAscript32,92.0,48639
Ses02F_script03_2_M006,A, What of it?,Ses02F_script03_2,Mses02Ascript32x06A,Session2,Session2/dialogAscript32,35.0,18720
Ses02F_script03_2_M007,A," Well, what about me?",Ses02F_script03_2,Mses02Ascript32x07A,Session2,Session2/dialogAscript32,62.0,33440
Ses02F_script03_2_F007,N," Well, if you hadn't been so suspicious and nosey, you never would have known a thing about it.",Ses02F_script03_2,Fses02Ascript32x07N,Session2,Session2/dialogAscript32,135.0,72000
Ses02F_script03_2_M009,N," Me, too.  Bored stiff.  You want some brandy?",Ses02F_script03_2,Mses02Ascript32x09N,Session2,Session2/dialogAscript32,125.0,66400
Ses02F_script03_2_M011,N, No particular reason.  Anyhow they were very small ones.,Ses02F_script03_2,Mses02Ascript32x11N,Session2,Session2/dialogAscript32,103.0,55039
Ses02F_script03_2_F011,N, Just seems so silly to go on and on and on with such a thing.,Ses02F_script03_2,Fses02Ascript32x11N,Session2,Session2/dialogAscript32,123.0,65919
Ses02F_script03_2_F012,N," Well, it's become a habit with you.",Ses02F_script03_2,Fses02Ascript32x12N,Session2,Session2/dialogAscript32,84.0,44640
Ses02F_script03_2_M013,A," You needn't be so grand, just because you don't happen to want any yourself at the moment.",Ses02F_script03_2,Mses02Ascript32x13A,Session2,Session2/dialogAscript32,145.0,77439
Ses02F_script03_2_F013,A, Don't be so stupid.,Ses02F_script03_2,Fses02Ascript32x13A,Session2,Session2/dialogAscript32,63.0,33279
Ses02F_script03_2_F014,A, What?,Ses02F_script03_2,Fses02Ascript32x14A,Session2,Session2/dialogAscript32,34.0,18240
Ses02F_script03_2_F016,H," A woman's job is to allure the man.  Watch me a minute, will you?",Ses02F_script03_2,Fses02Ascript32x16H,Session2,Session2/dialogAscript32,158.0,84159
Ses02F_script03_2_F018,A," Oh, be quiet.",Ses02F_script03_2,Fses02Ascript32x18A,Session2,Session2/dialogAscript32,63.0,33600
Ses02F_script03_2_F020,A," Adders don't snap, they sting.",Ses02F_script03_2,Fses02Ascript32x20A,Session2,Session2/dialogAscript32,61.0,32639
Ses02F_script03_2_F025,A, You're quite insufferable,Ses02F_script03_2,Fses02Ascript32x25A,Session2,Session2/dialogAscript32,56.0,29760
Ses02F_script03_2_M027,A, I'm not in the least drunk.,Ses02F_script03_2,Mses02Ascript32x27A,Session2,Session2/dialogAscript32,69.0,36960
Ses02F_script03_2_F029,A, Shut up.,Ses02F_script03_2,Fses02Ascript32x29A,Session2,Session2/dialogAscript32,55.0,29439
Ses02F_script03_2_M030,A," We could get a good debate going about this, don't you think?  Intemperate tots.",Ses02F_script03_2,Mses02Ascript32x30A,Session2,Session2/dialogAscript32,127.0,67519
